"book_id","authors","original_publication_year","title","language_code","small_image_url","price","description"
7583,Sherrilyn Kenyon,2010,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.05,
7584,Scott  Hawkins,2015,The Library at Mount Char,eng,https://images.gr-assets.com/books/1416181258s/23363928.jpg,22.69,"“Wholly original . . . the work of the newest major talent in fantasy.”—The Wall Street Journal “Freakishly compelling . . . through heart-thumping acts of violence and laugh-out-loud moments, this book practically dares you to keep reading.”—Atlanta Magazine A missing God. A library with the secrets to the universe. A woman too busy to notice her heart slipping away. Carolyn's not so different from the other people around her. She likes guacamole and cigarettes and steak. She knows how to use a phone. Clothes are a bit tricky, but everyone says nice things about her outfit with the Christmas sweater over the gold bicycle shorts. After all, she was a normal American herself once. That was a long time ago, of course. Before her parents died. Before she and the others were taken in by the man they called Father. In the years since then, Carolyn hasn't had a chance to get out much. Instead, she and her adopted siblings have been raised according to Father's ancient customs. They've studied the books in his Library and learned some of the secrets of his power. And sometimes, they've wondered if their cruel tutor might secretly be God. Now, Father is missing—perhaps even dead—and the Library that holds his secrets stands unguarded. And with it, control over all of creation. As Carolyn gathers the tools she needs for the battle to come, fierce competitors for this prize align against her, all of them with powers that far exceed her own. But Carolyn has accounted for this. And Carolyn has a plan. The only trouble is that in the war to make a new God, she's forgotten to protect the things that make her human. Populated by an unforgettable cast of characters and propelled by a plot that will shock you again and again, The Library at Mount Char is at once horrifying and hilarious, mind-blowingly alien and heartbreakingly human, sweepingly visionary and nail-bitingly thrilling—and signals the arrival of a major new voice in fantasy. Praise for The Library at Mount Char An engrossing fantasy world full of supernatural beings and gruesome consequences.""—Boston Globe ""Vivid . . . the dialogue sings . . . you'll spend equal time shuddering and chortling.""—Dallas Morning News"""
7585,Chris d'Lacey,2005,"Fire Star (The Last Dragon Chronicles, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24.82,"David Rain is faced with the most perilous task yet when Gwilanna returns, this time determined to resurrect the dragon Gawain on the ice cap of the Tooth of Ragnar, unless David and her friends can stop her."
7589,Lois McMaster Bujold,1990,"The Vor Game (Vorkosigan Saga, #6)",eng,https://images.gr-assets.com/books/1322571824s/68483.jpg,17.97,
7591,Lauren Beukes,2014,Broken Monsters,eng,https://images.gr-assets.com/books/1394562848s/20706269.jpg,16.64,
7592,"Sylvia Plath, Karen V. Kukil",1982,The Unabridged Journals of Sylvia Plath,eng,https://images.gr-assets.com/books/1473939372s/11623.jpg,16.45,
7593,David Foster Wallace,2009,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",eng,https://images.gr-assets.com/books/1344270056s/5986375.jpg,20.03,
7697,L.J. Smith,2009,"The Captive Part II / The Power (The Secret Circle, #2-3)",eng,https://images.gr-assets.com/books/1341592078s/3665811.jpg,9.2,
7862,"Bruno Ernst, M.C. Escher, John E. Brigham",1976,The Magic Mirror of M.C. Escher,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.13,"This overview of M. C. Escher's graphic works presents the artist's key illustrations in stunning full-page reproductions. Propelled by an introductory essay, travel through Escher's oeuvre of impossible geometry and optical illusions. A visual mathematician refusing to be pigeonholed, M. C. Escher's work is an homage to the possibilities of..."
7596,Kelley Armstrong,2005,"Haunted (Women of the Otherworld, #5)",eng,https://images.gr-assets.com/books/1432874286s/11919.jpg,13.33,"THE CONTINUING ADVENTURES OF THE SMART, SEXY — SUPERNATURAL — WOMEN OF THE OTHERWORLD Eve Levine — half-demon, black witch and devoted mother — has been dead for three years. She has a great house, an interesting love life and can’t be killed again — which comes in handy when you’ve made as many enemies as Eve. Yes, the afterlife isn’t too bad — all she needs to do is find a way to communicate with her daughter, Savannah, and she’ll be happy. But fate — or more exactly, the Fates — have other plans. Eve owes them a favor, and they’ve just called it in. An evil spirit called the Nix has escaped from hell. She feeds on chaos and death, and is very good at persuading people to kill for her. The Fates want Eve to hunt her down before she does any more damage, but the Nix is a dangerous enemy — previous hunters have been driven insane in the process. As if that’s not problem enough, the only way to stop her is with an angel’s sword. And Eve is no angel. . . ."
7597,Jill Conner Browne,1999,The Sweet Potato Queens' Book of Love,eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9.02,
7598,Tamora Pierce,2011,"Mastiff (Beka Cooper, #3)",en-US,https://images.gr-assets.com/books/1302921347s/2964700.jpg,16.85,"When she became a knight, eighteen-year-old Kel hoped to be given a combat post, but instead she finds herself named commander of an outpost of refugees, where she must face the unnatural forces of the evil Balyce."
7600,Laurell K. Hamilton,2009,"Divine Misdemeanors (Merry Gentry, #8)",eng,https://images.gr-assets.com/books/1327878336s/6098691.jpg,11.04,"You may know me best as Meredith Nic Essus, princess of faerie. Or perhaps as Merry Gentry, Los Angeles private eye. To protect my unborn children, I have turned my back on the crown, choosing exile in the human world with my beloved Frost and Darkness. Yet I cannot abandon my people. Someone is killing the fey, which has left the LAPD baffled and my guardsmen and me deeply disturbed. I thought I’d left the blood and politics behind in my own turbulent realm. But now I realize that evil knows no borders, and that nobody lives forever—even if they’re magical."
7601,Chelsea Cain,2008,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",en-US,https://images.gr-assets.com/books/1311994924s/2983654.jpg,23.49,"Portland detective Archie Sheridan's investigation into the murder of a young woman is compromised by his continuing obsession with serial murderer Gretchen Lowell, the so-called Beauty Killer, who has escaped from prison."
7602,José Saramago,2009,Caim,por,https://images.gr-assets.com/books/1408538386s/7011225.jpg,12.93,
7603,William Gibson,1999,"All Tomorrow's Parties (Bridge, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12.63,"In twenty-first century Tokyo, Rez, one of the world's biggest rock stars, prepares to marry Rei Toe, Japan's biggest media star, who is known as the Idoru and who exists only in virtual reality. Reprint."
7604,Hannu Rajaniemi,2010,"The Quantum Thief (Jean le Flambeur, #1)",eng,https://images.gr-assets.com/books/1327950631s/7562764.jpg,12.19,"Jean le Flambeur is a post-human criminal, mind burglar, confidence artist and trickster. His origins are shrouded in mystery, but his exploits are known throughout the Heterarchy - from breaking into the vast Zeusbrains of the Inner System to steal their thoughts, to stealing rare Earth antiques from the aristocrats of the Moving Cities of Mars. Except that Jean made one mistake. Now he is condemned to play endless variations of a game-theoretic riddle in the vast virtual jail of the Axelrod Archons - the Dilemma Prison - against countless copies of himself. Jean's routine of death, defection and cooperation is upset by the arrival of Mieli and her spidership, Perhonen. She offers him a chance to win back his freedom and the powers of his old self - in exchange for finishing the one heist he never quite managed . . . The Quantum Thief is a dazzling hard SF novel set in the solar system of the far future - a heist novel peopled by bizarre post-humans but powered by very human motives of betrayal, revenge and jealousy. It is a stunning debut."
7606,Ludwig Wittgenstein,1921,Tractatus Logico-Philosophicus,en-US,https://images.gr-assets.com/books/1396830687s/12075.jpg,21.36,
7607,Agatha Christie,1933,"Lord Edgware Dies (Hercule Poirot, #9)",eng,https://images.gr-assets.com/books/1375949065s/215492.jpg,22.11,Another case involving Hercule Poirot and his little grey cells available on CD
7608,"Jeph Loeb, Jim Lee, Scott Williams",2003,"Batman: Hush, Vol. 2",eng,https://images.gr-assets.com/books/1460914478s/107021.jpg,24.65,
7609,Spencer Quinn,2008,Dog on It (A Chet and Bernie Mystery #1),en-US,https://images.gr-assets.com/books/1342376684s/5600151.jpg,9.16,
7611,Dr. Seuss,1937,And to Think That I Saw it on Mulberry Street,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,24.65,
7612,Doris Kearns Goodwin,2013,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",eng,https://images.gr-assets.com/books/1386557352s/17334495.jpg,10.33,
7613,Brandon Mull,2013,"Chasing the Prophecy (Beyonders, #3)",eng,https://images.gr-assets.com/books/1356328161s/15801381.jpg,24.8,
7617,"P.C. Cast, Kristin Cast",2011,"Dragon's Oath (House of Night Novellas, #1)",en-US,https://images.gr-assets.com/books/1359740283s/10324808.jpg,22.75,
7618,Kalayna Price,2010,"Grave Witch (Alex Craft, #1)",en-US,https://images.gr-assets.com/books/1327440625s/7823038.jpg,14.62,
7619,Agatha Christie,1976,"Sleeping Murder (Miss Marple, #13)",eng,https://images.gr-assets.com/books/1308808135s/16300.jpg,15.32,
7620,"Edith Wharton, Mary Gordon",1911,Ethan Frome and Other Short Fiction,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,23.62,"A poor London boy and a wealthy young prince who share an uncanny resemblance get the opportunity to appreciate each other's life firsthand, when they switch places, in a story set against the backdrop of sixteenth-century Tudor England. Reissue."
7622,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",1887,On the Genealogy of Morals/Ecce Homo,en-US,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18.84,Stein's most famous work; one of the richest and most irreverent biographies ever written.
7623,Steven Callahan,1986,Adrift: Seventy-Six Days Lost at Sea,en-US,https://images.gr-assets.com/books/1356596323s/121410.jpg,24.46,
7624,Judith McNaught,1987,"Once and Always (Sequels, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17.05,
