order_id,order_date,order_amount,order_quantity,client_type
2872,2022-12-15 11:08:22.967655888,98.1,2,corporate
2873,2022-12-15 14:03:09.663221076,87.3,1,individual
2874,2022-12-15 16:57:56.358786264,90.0,2,individual
2875,2022-12-15 19:52:43.054351452,90.0,4,corporate
2876,2022-12-15 22:47:29.749916640,90.0,4,corporate
2877,2022-12-16 01:42:16.445481828,98.1,2,corporate
2878,2022-12-16 04:37:03.141047016,93.6,2,individual
2879,2022-12-16 07:31:49.836612204,86.4,3,individual
2880,2022-12-16 10:26:36.532177392,88.2,1,corporate
2881,2022-12-16 13:21:23.227742580,96.3,4,corporate
2882,2022-12-16 16:16:09.923307772,83.7,3,corporate
2883,2022-12-16 19:10:56.618872960,92.7,4,individual
2884,2022-12-16 22:05:43.314438148,91.8,1,individual
2885,2022-12-17 01:00:30.010003336,88.2,4,corporate
2886,2022-12-17 03:55:16.705568524,98.1,1,individual
2887,2022-12-17 06:50:03.401133712,98.1,3,corporate
2888,2022-12-17 09:44:50.096698900,81.0,1,corporate
2889,2022-12-17 12:39:36.792264088,96.3,1,individual
2890,2022-12-17 15:34:23.487829276,88.2,4,individual
2891,2022-12-17 18:29:10.183394464,94.5,2,individual
2892,2022-12-17 21:23:56.878959656,90.0,4,individual
2893,2022-12-18 00:18:43.574524844,90.0,3,corporate
2894,2022-12-18 03:13:30.270090032,95.4,3,individual
2895,2022-12-18 06:08:16.965655220,85.5,3,individual
2896,2022-12-18 09:03:03.661220408,95.4,4,individual
2897,2022-12-18 11:57:50.356785596,81.9,3,individual
2898,2022-12-18 14:52:37.052350784,97.2,2,corporate
2899,2022-12-18 17:47:23.747915972,82.8,4,corporate
2900,2022-12-18 20:42:10.443481160,98.1,2,corporate
2901,2022-12-18 23:36:57.139046348,93.6,2,individual
2902,2022-12-19 02:31:43.834611540,85.5,3,individual
2903,2022-12-19 05:26:30.530176728,85.5,3,individual
2904,2022-12-19 08:21:17.225741916,94.5,1,corporate
2905,2022-12-19 11:16:03.921307104,98.1,3,individual
2906,2022-12-19 14:10:50.616872292,84.6,2,individual
2907,2022-12-19 17:05:37.312437480,89.1,3,corporate
2908,2022-12-19 20:00:24.008002668,91.8,4,individual
2909,2022-12-19 22:55:10.703567856,93.6,4,corporate
2910,2022-12-20 01:49:57.399133044,88.2,2,corporate
2911,2022-12-20 04:44:44.094698232,96.3,4,corporate
2912,2022-12-20 07:39:30.790263424,83.7,1,individual
2913,2022-12-20 10:34:17.485828612,90.9,3,individual
2914,2022-12-20 13:29:04.181393800,85.5,3,corporate
2915,2022-12-20 16:23:50.876958988,97.2,2,individual
2916,2022-12-20 19:18:37.572524176,88.2,3,corporate
2917,2022-12-20 22:13:24.268089364,88.2,3,individual
2918,2022-12-21 01:08:10.963654552,95.4,4,corporate
2919,2022-12-21 04:02:57.659219740,95.4,2,individual
2920,2022-12-21 06:57:44.354784928,83.7,2,corporate
2921,2022-12-21 09:52:31.050350116,87.3,3,individual
2922,2022-12-21 12:47:17.745915308,84.6,4,corporate
2923,2022-12-21 15:42:04.441480496,85.5,3,corporate
2924,2022-12-21 18:36:51.137045684,81.0,3,individual
2925,2022-12-21 21:31:37.832610872,85.5,1,corporate
2926,2022-12-22 00:26:24.528176060,83.7,2,corporate
2927,2022-12-22 03:21:11.223741248,84.6,3,corporate
2928,2022-12-22 06:15:57.919306436,95.4,2,individual
2929,2022-12-22 09:10:44.614871624,98.1,2,corporate
2930,2022-12-22 12:05:31.310436812,96.3,4,individual
2931,2022-12-22 15:00:18.006002000,89.1,2,corporate
2932,2022-12-22 17:55:04.701567192,96.3,1,corporate
2933,2022-12-22 20:49:51.397132380,98.1,1,corporate
2934,2022-12-22 23:44:38.092697568,96.3,1,individual
2935,2022-12-23 02:39:24.788262756,89.1,3,corporate
2936,2022-12-23 05:34:11.483827944,88.2,1,individual
2937,2022-12-23 08:28:58.179393132,96.3,2,corporate
2938,2022-12-23 11:23:44.874958320,87.3,4,individual
2939,2022-12-23 14:18:31.570523508,91.8,2,individual
2940,2022-12-23 17:13:18.266088696,91.8,1,corporate
2941,2022-12-23 20:08:04.961653884,92.7,1,individual
2942,2022-12-23 23:02:51.657219076,95.4,1,individual
2943,2022-12-24 01:57:38.352784264,90.9,2,individual
2944,2022-12-24 04:52:25.048349452,83.7,1,corporate
2945,2022-12-24 07:47:11.743914640,96.3,3,individual
2946,2022-12-24 10:41:58.439479828,90.0,1,corporate
2947,2022-12-24 13:36:45.135045016,98.1,4,corporate
2948,2022-12-24 16:31:31.830610204,98.1,3,corporate
2949,2022-12-24 19:26:18.526175392,97.2,3,corporate
2950,2022-12-24 22:21:05.221740580,87.3,2,corporate
2951,2022-12-25 01:15:51.917305768,95.4,1,individual
2952,2022-12-25 04:10:38.612870960,92.7,2,individual
2953,2022-12-25 07:05:25.308436148,89.1,4,corporate
2954,2022-12-25 10:00:12.004001336,82.8,4,individual
2955,2022-12-25 12:54:58.699566524,89.1,2,corporate
2956,2022-12-25 15:49:45.395131712,89.1,2,individual
2957,2022-12-25 18:44:32.090696900,81.9,3,individual
2958,2022-12-25 21:39:18.786262088,83.7,3,corporate
2959,2022-12-26 00:34:05.481827276,96.3,4,individual
2960,2022-12-26 03:28:52.177392464,85.5,3,individual
2961,2022-12-26 06:23:38.872957652,90.0,2,corporate
2962,2022-12-26 09:18:25.568522840,88.2,4,individual
2963,2022-12-26 12:13:12.264088032,95.4,4,individual
2964,2022-12-26 15:07:58.959653220,91.8,1,individual
2965,2022-12-26 18:02:45.655218408,83.7,4,corporate
2966,2022-12-26 20:57:32.350783596,93.6,4,individual
2967,2022-12-26 23:52:19.046348784,90.9,4,individual
2968,2022-12-27 02:47:05.741913972,96.3,1,corporate
2969,2022-12-27 05:41:52.437479160,81.9,2,corporate
2970,2022-12-27 08:36:39.133044348,81.9,3,individual
2971,2022-12-27 11:31:25.828609536,94.5,2,individual
2972,2022-12-27 14:26:12.524174724,93.6,2,corporate
2973,2022-12-27 17:20:59.219739916,81.0,3,individual
2974,2022-12-27 20:15:45.915305104,97.2,3,individual
2975,2022-12-27 23:10:32.610870292,95.4,1,individual
2976,2022-12-28 02:05:19.306435480,88.2,4,individual
2977,2022-12-28 05:00:06.002000668,98.1,2,individual
2978,2022-12-28 07:54:52.697565856,92.7,4,individual
2979,2022-12-28 10:49:39.393131044,98.1,1,individual
2980,2022-12-28 13:44:26.088696232,86.4,1,corporate
2981,2022-12-28 16:39:12.784261420,96.3,3,corporate
2982,2022-12-28 19:33:59.479826608,81.0,3,corporate
2983,2022-12-28 22:28:46.175391800,93.6,1,individual
2984,2022-12-29 01:23:32.870956988,83.7,2,corporate
2985,2022-12-29 04:18:19.566522176,93.6,4,individual
2986,2022-12-29 07:13:06.262087364,86.4,2,corporate
2987,2022-12-29 10:07:52.957652552,94.5,4,corporate
2988,2022-12-29 13:02:39.653217740,90.9,2,corporate
2989,2022-12-29 15:57:26.348782928,97.2,2,corporate
2990,2022-12-29 18:52:13.044348116,85.5,4,corporate
2991,2022-12-29 21:46:59.739913304,83.7,3,corporate
2992,2022-12-30 00:41:46.435478492,92.7,2,corporate
2993,2022-12-30 03:36:33.131043684,96.3,2,individual
2994,2022-12-30 06:31:19.826608872,91.8,4,individual
2995,2022-12-30 09:26:06.522174060,84.6,3,corporate
2996,2022-12-30 12:20:53.217739248,86.4,2,corporate
2997,2022-12-30 15:15:39.913304436,88.2,1,corporate
2998,2022-12-30 18:10:26.608869624,91.8,4,corporate
2999,2022-12-30 21:05:13.304434812,81.9,3,individual
3000,2022-12-31 00:00:00.000000000,88.2,2,corporate
