date,ad_channel,impressions,clicks,ad_spend,country
2021-02-26,facebook,278,278,144.49,UK
2021-02-26,instagram,421,421,170.0,China
2021-02-26,instagram,408,408,119.14,Germany
2021-02-26,instagram,887,887,312.38,UK
2021-02-27,facebook,330,330,114.86,China
2021-02-27,instagram,477,477,133.67,Brazil
2021-02-27,instagram,397,397,162.73,France
2021-02-28,facebook,316,316,144.49,Spain
2021-02-28,instagram,358,358,142.39,India
2021-03-01,facebook,313,313,132.14,Germany
2021-03-01,facebook,234,234,111.15,India
2021-03-01,facebook,284,284,143.26,US
2021-03-01,instagram,345,345,133.67,US
2021-03-02,google,174,174,24.11,UK
2021-03-02,google,329,329,57.92,US
2021-03-02,instagram,413,413,152.56,Argentina
2021-03-02,instagram,498,498,123.5,India
2021-03-03,facebook,290,290,101.27,UK
2021-03-03,google,143,143,26.17,China
2021-03-03,instagram,426,426,145.3,Brazil
2021-03-04,facebook,295,295,112.38,France
2021-03-04,facebook,240,240,98.8,UK
2021-03-04,google,203,203,34.7,India
2021-03-04,instagram,490,490,165.64,France
2021-03-04,instagram,362,362,156.92,US
2021-03-05,facebook,252,252,139.56,China
2021-03-05,facebook,324,324,100.04,Sweden
2021-03-05,google,163,163,24.11,India
2021-03-05,instagram,494,494,162.73,Brazil
2021-03-06,facebook,339,339,130.91,France
2021-03-06,google,165,165,34.7,US
2021-03-06,instagram,384,384,158.37,US
2021-03-07,facebook,342,342,139.56,Canada
2021-03-08,facebook,577,577,237.12,US
2021-03-08,google,192,192,32.05,Sweden
2021-03-08,instagram,397,397,123.5,Germany
2021-03-08,instagram,878,878,322.55,India
2021-03-08,instagram,375,375,145.3,Sweden
2021-03-09,facebook,290,290,140.79,Canada
2021-03-09,facebook,246,246,146.96,US
2021-03-09,google,187,187,27.05,Canada
2021-03-09,instagram,503,503,161.28,Canada
2021-03-09,instagram,345,345,140.94,India
2021-03-10,facebook,243,243,139.56,China
2021-03-10,facebook,255,255,98.8,Danmark
2021-03-10,facebook,321,321,139.56,US
2021-03-10,instagram,404,404,172.9,Spain
2021-03-10,instagram,430,430,171.45,UK
2021-03-11,google,139,139,30.88,Brazil
2021-03-11,instagram,358,358,168.54,US
2021-03-12,google,171,171,29.4,Argentina
2021-03-12,instagram,400,400,124.95,US
2021-03-13,facebook,232,232,139.56,Danmark
2021-03-13,google,184,184,24.7,Sweden
2021-03-13,google,165,165,27.64,US
2021-03-13,instagram,404,404,122.05,Brazil
2021-03-13,instagram,1258,1258,454.77,US
2021-03-14,facebook,278,278,140.79,China
2021-03-14,instagram,439,439,122.05,China
2021-03-15,instagram,345,345,138.03,Argentina
2021-03-15,instagram,400,400,139.48,China
2021-03-15,instagram,443,443,165.64,US
2021-03-16,facebook,266,266,137.08,UK
2021-03-16,facebook,623,623,244.53,US
2021-03-16,instagram,507,507,149.65,Brazil
2021-03-17,facebook,310,310,123.5,US
2021-03-17,instagram,404,404,130.76,China
2021-03-17,instagram,485,485,172.9,Germany
2021-03-18,facebook,327,327,158.57,Germany
2021-03-18,facebook,345,345,131.9,India
2021-03-18,google,187,187,39.86,India
2021-03-18,instagram,494,494,156.91,UK
2021-03-18,instagram,384,384,200.51,US
2021-03-19,instagram,358,358,191.78,Sweden
2021-03-20,instagram,371,371,202.25,UK
2021-03-20,instagram,968,968,326.04,US
2021-03-21,facebook,307,307,171.91,Brazil
2021-03-21,google,201,201,31.4,France
2021-03-21,instagram,435,435,188.3,India
2021-03-21,instagram,711,711,346.97,US
2021-03-22,facebook,826,826,463.86,US
2021-03-22,google,192,192,39.86,China
2021-03-22,instagram,371,371,205.74,Germany
2021-03-22,instagram,371,371,172.61,UK
2021-03-23,facebook,321,321,133.38,Danmark
2021-03-23,instagram,400,400,148.2,UK
2021-03-23,instagram,503,503,162.14,US
2021-03-24,facebook,261,261,145.24,Canada
2021-03-24,google,198,198,31.06,UK
2021-03-24,instagram,494,494,205.74,US
2021-03-25,facebook,269,269,167.47,Germany
2021-03-25,facebook,234,234,163.02,UK
2021-03-25,instagram,461,461,191.78,UK
2021-03-27,facebook,246,246,118.56,Canada
2021-03-27,facebook,240,240,146.71,Danmark
2021-03-27,google,169,169,29.99,US
2021-03-27,instagram,461,461,163.9,Canada
2021-03-28,facebook,345,345,120.05,India
2021-03-28,facebook,263,263,131.9,UK
2021-03-28,instagram,494,494,160.4,Brazil
2021-03-29,facebook,319,319,173.39,China
2021-03-29,facebook,281,281,137.83,Germany
2021-03-30,facebook,275,275,128.93,Danmark
2021-03-30,instagram,498,498,165.64,France
2021-03-31,instagram,465,465,186.55,India
2021-04-01,facebook,252,252,151.16,China
2021-04-01,facebook,319,319,149.69,UK
2021-04-01,facebook,295,295,171.91,US
2021-04-01,instagram,353,353,163.9,Danmark
2021-04-01,instagram,472,472,181.33,Spain
2021-04-02,facebook,298,298,130.42,UK
2021-04-02,google,155,155,33.53,Spain
2021-04-02,instagram,349,349,195.28,Canada
2021-04-03,facebook,295,295,161.53,Brazil
2021-04-03,facebook,263,263,173.39,UK
2021-04-03,google,178,178,36.0,UK
2021-04-03,instagram,375,375,170.87,India
2021-04-04,instagram,456,456,200.51,Brazil
2021-04-05,facebook,292,292,163.02,US
2021-04-05,instagram,469,469,148.2,US
2021-04-06,facebook,269,269,174.88,Brazil
2021-04-06,google,143,143,37.4,China
2021-04-06,instagram,852,852,374.86,UK
2021-04-07,facebook,246,246,124.49,Canada
2021-04-07,facebook,336,336,139.31,Germany
2021-04-07,google,155,155,28.93,China
2021-04-07,instagram,456,456,148.2,China
2021-04-07,instagram,384,384,162.14,India
2021-04-08,facebook,313,313,146.71,UK
2021-04-08,google,189,189,34.57,Sweden
2021-04-08,instagram,358,358,158.66,Argentina
2021-04-08,instagram,461,461,165.64,Brazil
2021-04-08,instagram,477,477,156.91,India
2021-04-09,instagram,494,494,158.66,Canada
2021-04-09,instagram,362,362,141.23,UK
2021-04-09,instagram,797,797,326.04,US
2021-04-10,facebook,333,333,163.02,Argentina
2021-04-10,google,163,163,35.28,Brazil
2021-04-10,google,191,191,36.35,France
2021-04-10,instagram,430,430,177.84,Brazil
2021-04-10,instagram,388,388,181.33,US
2021-04-11,facebook,553,553,259.34,US
2021-04-11,instagram,503,503,146.46,Danmark
2021-04-12,google,165,165,29.64,Spain
2021-04-13,google,197,197,41.99,UK
2021-04-13,instagram,435,435,184.81,Brazil
2021-04-13,instagram,899,899,369.62,China
2021-04-13,instagram,477,477,205.74,US
2021-04-14,facebook,284,284,137.83,China
2021-04-14,facebook,281,281,118.56,Sweden
2021-04-14,google,155,155,36.0,India
2021-04-15,facebook,237,237,170.42,Canada
2021-04-15,instagram,392,392,188.3,Canada
2021-04-15,instagram,448,448,177.84,France
2021-04-16,facebook,263,263,176.35,China
2021-04-16,google,181,181,34.93,UK
2021-04-16,instagram,362,362,195.28,India
2021-04-16,instagram,358,358,167.38,UK
2021-04-17,facebook,246,246,123.0,India
2021-04-17,google,189,189,28.22,Spain
2021-04-18,facebook,234,234,121.52,Germany
2021-04-18,facebook,287,287,123.0,India
2021-04-18,facebook,284,284,137.83,UK
2021-04-18,instagram,371,371,144.71,China
2021-04-18,instagram,379,379,172.61,UK
2021-04-19,facebook,284,284,149.69,France
2021-04-19,facebook,290,290,130.42,Spain
2021-04-19,instagram,426,426,141.23,Argentina
2021-04-19,instagram,366,366,160.4,China
2021-04-19,instagram,345,345,148.2,India
2021-04-19,instagram,384,384,184.81,US
2021-04-20,facebook,307,307,127.45,Brazil
2021-04-20,facebook,272,272,152.64,China
2021-04-20,facebook,336,336,137.83,Germany
2021-04-20,instagram,503,503,169.13,China
2021-04-20,instagram,366,366,151.69,Sweden
2021-04-22,google,191,191,41.29,UK
2021-04-22,instagram,494,494,142.97,Germany
2021-04-22,instagram,485,485,188.3,US
2021-04-23,instagram,490,490,153.43,US
2021-04-24,instagram,375,375,207.48,China
2021-04-24,instagram,465,465,139.49,UK
2021-04-25,instagram,465,465,139.49,China
2021-04-25,instagram,490,490,141.23,Germany
2021-04-25,instagram,392,392,193.54,UK
2021-04-26,facebook,342,342,120.05,UK
2021-04-26,instagram,469,469,198.77,China
2021-04-27,facebook,266,266,173.39,Canada
2021-04-27,instagram,417,417,191.78,Brazil
2021-04-27,instagram,384,384,139.49,China
2021-04-28,facebook,258,258,120.05,China
2021-04-28,google,159,159,41.29,Spain
2021-04-28,instagram,408,408,151.69,Brazil
2021-04-29,facebook,287,287,133.38,Sweden
2021-04-29,facebook,527,527,340.86,US
2021-04-29,instagram,345,345,183.07,Spain
2021-04-30,facebook,255,255,173.39,Argentina
2021-04-30,facebook,243,243,152.64,Sweden
2021-04-30,instagram,435,435,155.17,Spain
2021-05-01,facebook,272,272,176.35,France
2021-05-01,facebook,272,272,127.45,Spain
2021-05-01,facebook,263,263,130.42,US
2021-05-01,google,192,192,41.99,China
2021-05-01,google,153,153,37.06,Germany
2021-05-01,instagram,498,498,155.17,China
2021-05-01,instagram,469,469,155.17,Sweden
2021-05-02,instagram,490,490,151.69,China
2021-05-02,instagram,490,490,141.23,Germany
2021-05-02,instagram,413,413,197.02,US
2021-05-03,facebook,272,272,123.0,China
2021-05-03,facebook,307,307,120.05,US
2021-05-03,google,191,191,36.7,Sweden
2021-05-04,facebook,284,284,158.57,China
2021-05-04,facebook,321,321,124.49,US
2021-05-04,instagram,397,397,193.54,Brazil
2021-05-04,instagram,465,465,197.02,Spain
2021-05-05,facebook,232,232,168.95,Canada
2021-05-05,facebook,240,240,176.35,Sweden
2021-05-05,instagram,490,490,195.28,India
2021-05-06,facebook,307,307,157.09,China
2021-05-07,facebook,301,301,161.53,China
2021-05-07,facebook,287,287,143.75,US
2021-05-08,facebook,327,327,176.35,UK
2021-05-08,facebook,298,298,121.52,US
2021-05-08,google,201,201,36.0,France
2021-05-08,google,187,187,32.46,India
2021-05-08,google,172,172,39.53,US
2021-05-08,instagram,430,430,174.36,Brazil
2021-05-08,instagram,340,340,200.51,China
2021-05-08,instagram,426,426,190.04,Sweden
2021-05-09,facebook,324,324,148.2,Brazil
2021-05-09,instagram,1175,1175,556.19,India
2021-05-10,google,160,160,28.6,Danmark
2021-05-10,google,146,146,31.76,Spain
2021-05-10,instagram,388,388,186.55,Brazil
2021-05-10,instagram,448,448,163.9,Germany
2021-05-10,instagram,481,481,163.9,UK
2021-05-11,google,166,166,32.81,UK
2021-05-11,instagram,899,899,341.74,UK
2021-05-12,facebook,310,310,128.93,US
2021-05-12,google,153,153,40.22,China
2021-05-13,facebook,261,261,146.71,UK
2021-05-13,facebook,261,261,140.78,US
2021-05-13,google,191,191,37.06,Germany
2021-05-13,google,178,178,29.99,UK
2021-05-13,instagram,503,503,163.9,Sweden
2021-05-13,instagram,379,379,172.61,US
2021-05-14,instagram,392,392,158.66,Danmark
2021-05-14,instagram,426,426,151.69,US
2021-05-15,google,147,147,29.29,China
2021-05-16,facebook,240,240,127.45,Spain
2021-05-16,instagram,435,435,172.61,Brazil
2021-05-16,instagram,465,465,195.28,China
2021-05-16,instagram,400,400,197.02,Germany
2021-05-16,instagram,477,477,193.54,US
2021-05-17,facebook,237,237,125.98,India
2021-05-17,google,137,137,31.06,Spain
2021-05-17,instagram,345,345,177.84,China
2021-05-17,instagram,417,417,162.14,US
2021-05-18,facebook,234,234,99.59,Danmark
2021-05-18,google,171,171,28.22,Germany
2021-05-18,google,379,379,66.05,US
2021-05-18,instagram,345,345,142.27,China
2021-05-18,instagram,456,456,128.33,Sweden
2021-05-19,facebook,310,310,107.88,Canada
2021-05-20,instagram,345,345,138.08,Sweden
2021-05-20,instagram,469,469,150.65,UK
2021-05-20,instagram,439,439,111.59,US
2021-05-21,facebook,310,310,104.33,Sweden
2021-05-21,google,195,195,32.75,US
2021-05-21,instagram,340,340,150.65,Brazil
2021-05-21,instagram,494,494,117.17,Sweden
2021-05-21,instagram,443,443,156.22,UK
2021-05-22,facebook,339,339,109.08,Spain
2021-05-22,google,143,143,24.28,Canada
2021-05-22,google,155,155,32.75,India
2021-05-22,google,166,166,29.93,UK
2021-05-22,instagram,456,456,160.4,UK
2021-05-22,instagram,461,461,143.66,US
2021-05-23,facebook,321,321,119.75,Danmark
2021-05-23,facebook,287,287,139.9,Sweden
2021-05-23,facebook,240,240,129.23,US
2021-05-23,google,187,187,30.77,China
2021-05-23,google,181,181,25.42,UK
2021-05-23,instagram,477,477,132.5,UK
2021-05-24,facebook,272,272,131.59,France
2021-05-24,facebook,269,269,113.82,Germany
2021-05-24,facebook,234,234,130.42,US
2021-05-24,google,150,150,28.51,China
2021-05-24,instagram,469,469,157.61,Brazil
2021-05-25,facebook,310,310,138.71,China
2021-05-25,facebook,327,327,101.96,US
2021-05-25,google,191,191,25.69,France
2021-05-26,facebook,316,316,135.16,Sweden
2021-05-26,google,197,197,24.28,China
2021-05-26,google,155,155,23.15,US
2021-05-26,instagram,465,465,119.95,China
2021-05-26,instagram,353,353,125.53,Danmark
2021-05-26,instagram,490,490,149.24,India
2021-05-27,facebook,330,330,123.3,US
2021-05-27,google,171,171,27.66,US
2021-05-28,facebook,295,295,130.42,Germany
2021-05-28,facebook,568,568,202.73,US
2021-05-28,google,191,191,32.46,China
2021-05-28,instagram,448,448,112.98,Spain
2021-05-29,facebook,298,298,139.9,Brazil
2021-05-29,instagram,430,430,140.88,US
2021-05-30,google,165,165,23.71,US
2021-05-30,instagram,465,465,161.8,China
2021-05-30,instagram,349,349,140.88,India
2021-05-31,facebook,284,284,112.63,India
2021-05-31,google,184,184,24.84,Canada
2021-06-01,google,181,181,23.71,US
2021-06-01,instagram,485,485,133.9,China
2021-06-01,instagram,507,507,159.01,India
2021-06-03,facebook,263,263,126.85,Canada
2021-06-03,facebook,266,266,123.3,France
2021-06-03,facebook,298,298,120.94,Spain
2021-06-03,google,189,189,28.8,India
2021-06-04,google,203,203,27.66,France
2021-06-04,google,205,205,31.06,Germany
2021-06-04,instagram,443,443,126.94,India
2021-06-04,instagram,435,435,129.72,US
2021-06-05,facebook,232,232,113.82,US
2021-06-05,google,181,181,28.8,Danmark
2021-06-05,instagram,507,507,121.36,China
2021-06-06,facebook,234,234,120.94,UK
2021-06-06,google,143,143,24.84,US
2021-06-06,instagram,426,426,152.04,China
2021-06-06,instagram,472,472,133.9,US
2021-06-07,google,179,179,23.44,Canada
2021-06-07,google,159,159,24.55,US
2021-06-08,facebook,330,330,104.33,UK
2021-06-08,google,181,181,28.22,Argentina
2021-06-08,instagram,465,465,147.85,Germany
2021-06-09,facebook,234,234,120.94,UK
2021-06-09,instagram,392,392,142.27,Danmark
2021-06-09,instagram,469,469,163.2,India
2021-06-09,instagram,353,353,142.27,UK
2021-06-10,instagram,379,379,163.2,China
2021-06-11,google,182,182,28.8,India
2021-06-11,google,197,197,29.64,Spain
2021-06-11,google,182,182,31.33,UK
2021-06-11,google,171,171,23.71,US
2021-06-11,instagram,358,358,112.98,US
2021-06-12,facebook,330,330,103.14,UK
2021-06-12,facebook,675,675,246.6,US
2021-06-12,instagram,832,832,238.51,India
2021-06-12,instagram,439,439,165.98,US
2021-06-13,facebook,290,290,136.34,Brazil
2021-06-13,facebook,287,287,105.53,UK
2021-06-13,google,163,163,23.99,Brazil
2021-06-13,instagram,443,443,142.27,US
2021-06-14,google,160,160,31.62,Argentina
2021-06-15,facebook,301,301,103.14,Argentina
2021-06-15,facebook,252,252,133.98,China
2021-06-15,facebook,345,345,125.68,Spain
2021-06-15,facebook,304,304,100.78,US
2021-06-15,google,181,181,30.77,Germany
2021-06-15,instagram,392,392,153.43,China
2021-06-15,instagram,413,413,119.95,US
2021-06-16,facebook,313,313,136.34,France
2021-06-16,facebook,330,330,120.94,India
2021-06-16,facebook,336,336,132.79,UK
2021-06-16,google,165,165,32.18,India
2021-06-16,google,195,195,27.1,Sweden
2021-06-16,instagram,503,503,163.2,UK
2021-06-17,instagram,456,456,145.07,Argentina
2021-06-17,instagram,461,461,112.98,UK
2021-06-18,facebook,304,304,149.97,Brazil
2021-06-18,facebook,316,316,149.97,Germany
2021-06-18,google,169,169,27.64,Argentina
2021-06-18,google,156,156,35.4,Canada
2021-06-18,instagram,494,494,141.16,Canada
2021-06-18,instagram,472,472,179.52,Spain
2021-06-18,instagram,426,426,173.37,US
2021-06-19,facebook,345,345,112.16,France
2021-06-19,google,205,205,25.78,UK
2021-06-20,facebook,333,333,125.2,Canada
2021-06-20,instagram,358,358,181.05,Sweden
2021-06-20,instagram,392,392,141.16,US
2021-06-21,facebook,249,249,122.58,US
2021-06-21,google,153,153,26.71,Brazil
2021-06-21,instagram,439,439,154.97,Spain
2021-06-22,facebook,339,339,155.19,Canada
2021-06-22,google,153,153,32.6,Argentina
2021-06-23,facebook,249,249,140.84,Brazil
2021-06-23,google,139,139,29.18,China
2021-06-23,instagram,353,353,161.11,China
2021-06-23,instagram,472,472,136.55,Spain
2021-06-24,instagram,494,494,161.11,Canada
2021-06-25,facebook,240,240,119.99,Spain
2021-06-26,instagram,375,375,154.97,Brazil
2021-06-26,instagram,404,404,127.34,Germany
2021-06-27,facebook,290,290,147.38,Argentina
2021-06-27,facebook,327,327,126.5,Brazil
2021-06-27,facebook,310,310,114.76,China
2021-06-27,google,159,159,32.92,Spain
2021-06-27,google,189,189,29.5,Sweden
2021-06-27,instagram,379,379,154.97,US
2021-06-28,facebook,266,266,143.46,Canada
2021-06-28,google,146,146,28.26,Argentina
2021-06-28,instagram,397,397,139.63,India
2021-06-29,facebook,327,327,123.89,US
2021-06-29,instagram,477,477,164.16,India
2021-06-29,instagram,472,472,144.22,Spain
2021-06-29,instagram,375,375,133.5,Sweden
2021-06-30,facebook,307,307,140.84,Danmark
2021-06-30,facebook,278,278,138.25,US
2021-07-01,facebook,301,301,110.86,US
2021-07-01,instagram,465,465,170.3,India
2021-07-02,facebook,321,321,143.46,UK
2021-07-02,instagram,375,375,141.16,Brazil
2021-07-02,instagram,469,469,159.58,France
2021-07-03,facebook,304,304,110.86,Canada
2021-07-03,facebook,252,252,104.34,China
2021-07-03,facebook,333,333,149.97,India
2021-07-03,facebook,258,258,147.38,Spain
2021-07-03,google,179,179,30.43,US
2021-07-04,facebook,339,339,116.08,UK
2021-07-04,facebook,261,261,125.2,US
2021-07-04,google,203,203,24.84,China
2021-07-04,instagram,430,430,135.02,Danmark
2021-07-05,facebook,287,287,108.24,Germany
2021-07-05,facebook,310,310,130.42,US
2021-07-05,google,197,197,33.22,Germany
2021-07-05,google,166,166,29.18,US
2021-07-05,instagram,340,340,145.75,US
2021-07-06,instagram,481,481,177.98,Argentina
2021-07-07,instagram,452,452,150.36,Brazil
2021-07-08,facebook,272,272,114.76,India
2021-07-08,facebook,275,275,151.28,Sweden
2021-07-08,facebook,330,330,125.2,UK
2021-07-08,instagram,408,408,150.36,Brazil
2021-07-09,facebook,295,295,152.58,China
2021-07-09,facebook,269,269,143.46,India
2021-07-09,facebook,249,249,109.55,Spain
2021-07-09,instagram,392,392,147.29,China
2021-07-09,instagram,503,503,131.95,France
2021-07-09,instagram,448,448,167.24,India
2021-07-09,instagram,845,845,323.74,US
2021-07-10,facebook,237,237,109.55,Sweden
2021-07-10,google,175,175,36.64,India
2021-07-10,instagram,1219,1219,490.97,US
2021-07-11,facebook,339,339,155.19,China
2021-07-11,google,145,145,27.01,Danmark
2021-07-11,instagram,371,371,176.44,France
2021-07-11,instagram,366,366,162.64,India
2021-07-12,facebook,298,298,131.73,Spain
2021-07-12,facebook,339,339,104.34,UK
2021-07-12,google,159,159,26.08,Canada
2021-07-12,google,191,191,34.17,UK
2021-07-12,instagram,494,494,145.75,Brazil
2021-07-12,instagram,498,498,141.16,UK
2021-07-13,instagram,469,469,144.22,India
2021-07-14,facebook,246,246,127.8,US
2021-07-14,google,198,198,29.81,Argentina
2021-07-14,google,200,200,24.84,China
2021-07-15,google,182,182,35.09,US
2021-07-17,facebook,258,258,108.24,Brazil
2021-07-17,facebook,232,232,146.07,US
2021-07-17,google,137,137,24.84,Germany
2021-07-17,instagram,358,358,156.5,UK
2021-07-17,instagram,469,469,124.28,US
2021-07-18,google,142,142,38.56,Argentina
2021-07-19,google,197,197,33.19,Germany
2021-07-19,google,198,198,41.07,UK
2021-07-20,facebook,263,263,145.48,Germany
2021-07-20,google,332,332,73.92,US
2021-07-20,instagram,443,443,146.44,Argentina
2021-07-21,facebook,342,342,136.47,China
2021-07-21,facebook,258,258,121.49,Sweden
2021-07-21,google,160,160,41.79,Germany
