date,city,ad_channel,cost,number_of_clients
2023-09-05,Москва,youtube,1199.61,16
2023-09-03,Москва,influencers,3439.29,25
2023-09-02,Москва,instagram,819.34,14
2023-09-01,Санкт-Петербург,influencers,2967.65,77
2023-09-05,Москва,instagram,4964.08,72
2023-09-03,Москва,google,3120.76,28
2023-09-02,Омск,google,279.94,58
2023-09-02,Санкт-Петербург,facebook,3430.19,16
2023-09-04,Ростов-на-Дону,facebook,1202.67,40
2023-09-01,Санкт-Петербург,youtube,3445.84,40
2023-09-05,Москва,google,753.45,37
2023-09-02,Москва,tv,444.4,76
2023-09-03,Санкт-Петербург,facebook,3413.18,69
2023-09-02,Москва,google,3319.63,3
2023-09-05,Москва,youtube,2619.51,49
2023-09-03,Москва,instagram,1653.86,52
2023-09-02,Казань,youtube,2456.65,61
2023-09-02,Санкт-Петербург,tv,2912.94,74
2023-09-03,Москва,tv,4450.15,15
2023-09-02,Москва,facebook,4815.4,51
2023-09-01,Санкт-Петербург,tv,4926.65,7
2023-09-05,Москва,instagram,2073.73,4
2023-09-03,Санкт-Петербург,youtube,4157.45,76
2023-09-02,Новосибирск,google,1162.88,81
2023-09-05,Москва,tv,1262.14,73
2023-09-01,Екатеринбург,facebook,3088.44,64
2023-09-02,Новосибирск,instagram,1175.52,82
2023-09-03,Омск,influencers,1508.02,64
2023-09-01,Москва,facebook,2037.13,66
2023-09-04,Москва,influencers,4659.21,97
2023-09-05,Москва,influencers,1441.85,2
2023-09-02,Самара,facebook,564.74,83
2023-09-04,Москва,instagram,2744.68,63
2023-09-02,Москва,instagram,3230.1,21
2023-09-01,Санкт-Петербург,google,1665.49,71
2023-09-04,Москва,google,2711.41,44
2023-09-03,Санкт-Петербург,instagram,2711.15,17
2023-09-02,Москва,tv,3586.25,45
2023-09-01,Москва,tv,3432.15,22
2023-09-03,Санкт-Петербург,youtube,3686.72,47
2023-09-03,Москва,tv,679.18,18
2023-09-05,Москва,instagram,720.04,27
2023-09-01,Екатеринбург,tv,4130.07,81
2023-09-04,Санкт-Петербург,youtube,3349.92,70
2023-09-01,Москва,tv,716.41,88
2023-09-03,Москва,influencers,4321.3,76
2023-09-03,Нижний Новгород,instagram,1243.36,99
2023-09-03,Челябинск,youtube,3688.12,85
2023-09-04,Москва,facebook,1643.85,46
2023-09-04,Казань,instagram,1533.71,12
2023-09-01,Санкт-Петербург,google,4552.74,93
2023-09-02,Санкт-Петербург,tv,3313.94,15
2023-09-02,Санкт-Петербург,tv,1310.82,57
2023-09-05,Москва,google,96.19,20
2023-09-05,Челябинск,facebook,1231.22,57
2023-09-05,Москва,google,3106.34,46
2023-09-04,Челябинск,google,3444.52,29
2023-09-04,Нижний Новгород,facebook,2210.93,48
2023-09-02,Москва,youtube,3977.89,71
2023-09-03,Москва,google,2987.08,79
2023-09-05,Новосибирск,tv,1328.24,49
2023-09-02,Москва,influencers,1418.81,14
2023-09-01,Москва,google,2056.57,29
2023-09-04,Санкт-Петербург,tv,2621.62,55
2023-09-02,Новосибирск,tv,4653.11,38
2023-09-01,Москва,tv,2060.97,60
2023-09-05,Москва,influencers,3818.85,47
2023-09-01,Самара,youtube,696.07,60
2023-09-04,Казань,tv,3084.25,86
2023-09-03,Москва,youtube,1179.06,18
2023-09-02,Москва,influencers,1765.86,40
2023-09-03,Санкт-Петербург,tv,2490.88,62
2023-09-03,Москва,influencers,3524.22,35
2023-09-04,Москва,facebook,1574.42,72
2023-09-01,Москва,facebook,4456.86,80
2023-09-04,Челябинск,tv,2678.93,29
2023-09-01,Нижний Новгород,instagram,1621.06,6
2023-09-04,Москва,influencers,1705.06,96
2023-09-01,Санкт-Петербург,facebook,4229.74,21
2023-09-03,Москва,google,385.6,9
2023-09-01,Москва,tv,2025.06,43
2023-09-01,Москва,tv,740.82,30
2023-09-01,Новосибирск,google,2829.62,99
2023-09-01,Москва,google,2056.33,39
2023-09-02,Казань,influencers,3181.28,79
2023-09-02,Екатеринбург,instagram,782.18,32
2023-09-02,Новосибирск,youtube,1272.9,2
2023-09-04,Челябинск,influencers,3293.31,86
2023-09-05,Москва,facebook,3891.41,93
2023-09-03,Санкт-Петербург,youtube,4763.1,52
2023-09-04,Самара,tv,2671.05,57
2023-09-05,Москва,youtube,3362.98,19
2023-09-02,Москва,google,2676.46,96
2023-09-04,Санкт-Петербург,tv,4794.84,25
2023-09-01,Москва,google,2277.74,99
2023-09-01,Москва,google,4897.4,2
2023-09-01,Москва,instagram,2302.64,9
2023-09-02,Москва,google,338.91,61
2023-09-02,Москва,instagram,2559.84,27
2023-09-05,Москва,instagram,3973.15,98
2023-09-03,Самара,google,4350.88,60
2023-09-03,Москва,google,4047.33,77
2023-09-04,Москва,influencers,1425.12,82
2023-09-03,Москва,youtube,356.47,33
2023-09-01,Нижний Новгород,youtube,1370.95,5
2023-09-03,Москва,google,4940.11,13
2023-09-02,Москва,tv,1247.46,37
2023-09-05,Санкт-Петербург,instagram,4583.1,28
2023-09-03,Санкт-Петербург,instagram,2525.83,10
2023-09-05,Москва,influencers,517.82,6
2023-09-02,Санкт-Петербург,facebook,2138.35,51
2023-09-01,Москва,youtube,2354.73,86
2023-09-04,Екатеринбург,instagram,4379.92,8
2023-09-03,Москва,facebook,3051.12,44
2023-09-01,Москва,influencers,3926.33,8
2023-09-01,Санкт-Петербург,facebook,4089.09,37
2023-09-05,Москва,instagram,3173.69,82
2023-09-03,Москва,youtube,3447.52,6
2023-09-05,Санкт-Петербург,tv,350.82,87
2023-09-05,Санкт-Петербург,facebook,3136.33,59
2023-09-03,Москва,youtube,2139.39,100
2023-09-04,Москва,facebook,170.45,17
2023-09-05,Москва,influencers,1045.19,43
2023-09-01,Санкт-Петербург,tv,1695.22,38
2023-09-02,Москва,youtube,3171.38,59
2023-09-02,Москва,influencers,1257.34,40
2023-09-05,Уфа,tv,2861.41,2
2023-09-04,Москва,influencers,2499.3,59
2023-09-03,Москва,tv,3889.78,52
2023-09-05,Москва,youtube,2734.75,87
2023-09-02,Екатеринбург,facebook,2000.18,46
2023-09-02,Санкт-Петербург,youtube,2599.88,71
2023-09-04,Омск,google,987.23,21
2023-09-01,Москва,youtube,249.98,60
2023-09-05,Санкт-Петербург,youtube,3575.36,75
2023-09-02,Челябинск,instagram,2844.77,24
2023-09-02,Санкт-Петербург,instagram,4979.26,1
2023-09-05,Санкт-Петербург,google,1888.53,42
2023-09-03,Нижний Новгород,google,2135.42,8
2023-09-02,Нижний Новгород,facebook,604.11,3
2023-09-01,Москва,facebook,2370.81,100
2023-09-01,Санкт-Петербург,instagram,3066.17,21
2023-09-03,Москва,influencers,3256.39,89
2023-09-01,Москва,tv,586.36,48
2023-09-03,Москва,tv,58.26,62
2023-09-03,Санкт-Петербург,instagram,997.72,37
2023-09-04,Москва,youtube,251.69,53
2023-09-04,Москва,instagram,2106.24,88
2023-09-02,Москва,youtube,3419.32,30
2023-09-04,Москва,facebook,3476.99,21
2023-09-04,Москва,google,4209.73,57
2023-09-05,Санкт-Петербург,youtube,798.9,41
2023-09-03,Санкт-Петербург,youtube,4120.14,43
2023-09-05,Самара,google,1868.57,79
2023-09-05,Москва,influencers,3590.75,1
2023-09-01,Москва,tv,2569.38,84
2023-09-03,Санкт-Петербург,facebook,4602.17,75
2023-09-04,Санкт-Петербург,tv,1982.15,45
2023-09-02,Нижний Новгород,facebook,1567.82,86
2023-09-05,Омск,instagram,969.8,60
2023-09-03,Москва,tv,3951.58,89
2023-09-04,Москва,facebook,4834.73,84
2023-09-05,Москва,influencers,1533.86,23
2023-09-04,Москва,youtube,4605.71,75
2023-09-01,Санкт-Петербург,instagram,4316.85,51
2023-09-05,Москва,instagram,2588.81,89
2023-09-05,Санкт-Петербург,facebook,886.52,75
2023-09-03,Санкт-Петербург,tv,577.74,67
2023-09-02,Казань,youtube,1548.86,61
2023-09-02,Самара,youtube,1589.77,30
2023-09-04,Москва,google,3699.18,69
2023-09-04,Уфа,facebook,4480.19,48
2023-09-02,Москва,youtube,3832.11,95
2023-09-01,Санкт-Петербург,influencers,2142.54,57
2023-09-04,Омск,facebook,2256.52,99
2023-09-05,Москва,youtube,819.61,95
2023-09-04,Москва,facebook,4958.57,97
2023-09-05,Санкт-Петербург,influencers,1205.7,32
2023-09-03,Санкт-Петербург,influencers,3196.23,71
2023-09-01,Москва,influencers,2793.43,26
2023-09-02,Уфа,instagram,1786.35,80
2023-09-03,Уфа,instagram,1433.81,91
2023-09-03,Москва,influencers,3204.46,22
2023-09-02,Москва,instagram,4971.88,41
2023-09-05,Москва,influencers,1659.98,97
2023-09-05,Москва,instagram,3292.7,52
2023-09-05,Омск,instagram,3673.23,23
2023-09-01,Москва,youtube,2985.34,63
2023-09-05,Москва,influencers,2749.46,13
2023-09-03,Нижний Новгород,facebook,4145.77,18
2023-09-04,Санкт-Петербург,youtube,2455.55,77
2023-09-01,Москва,influencers,4780.6,72
2023-09-05,Санкт-Петербург,facebook,3470.95,22
2023-09-05,Санкт-Петербург,influencers,1160.62,91
2023-09-05,Санкт-Петербург,instagram,3901.34,67
2023-09-01,Москва,influencers,4047.98,53
2023-09-03,Санкт-Петербург,tv,4708.83,3
2023-09-01,Москва,facebook,2649.76,83
2023-09-05,Москва,influencers,4217.98,23
2023-09-02,Санкт-Петербург,influencers,1648.43,14
2023-09-01,Санкт-Петербург,tv,994.38,82
2023-09-03,Москва,facebook,3207.74,68
2023-09-04,Санкт-Петербург,youtube,4272.56,79
2023-09-04,Москва,tv,1585.87,87
2023-09-05,Санкт-Петербург,instagram,3982.73,80
2023-09-03,Москва,facebook,2941.25,41
2023-09-05,Казань,google,85.44,1
2023-09-02,Санкт-Петербург,youtube,4892.85,21
2023-09-01,Москва,google,3959.38,78
2023-09-05,Самара,youtube,1335.21,11
2023-09-01,Екатеринбург,facebook,4482.04,45
2023-09-02,Москва,google,284.09,40
2023-09-05,Москва,google,3677.97,60
2023-09-02,Москва,youtube,1393.84,3
2023-09-02,Москва,instagram,2455.71,17
2023-09-01,Москва,tv,1289.09,99
2023-09-02,Москва,tv,302.17,70
2023-09-04,Новосибирск,youtube,2156.99,71
2023-09-05,Челябинск,instagram,2099.94,99
2023-09-04,Москва,influencers,2381.64,68
2023-09-04,Нижний Новгород,facebook,4725.37,31
2023-09-05,Екатеринбург,google,3202.1,66
2023-09-03,Москва,influencers,4758.79,22
2023-09-05,Москва,youtube,3674.43,53
2023-09-05,Москва,youtube,1142.39,51
2023-09-05,Уфа,instagram,1051.58,58
2023-09-05,Москва,youtube,112.36,86
2023-09-02,Москва,facebook,2769.73,12
2023-09-05,Екатеринбург,tv,4629.22,74
2023-09-02,Москва,facebook,1886.3,79
2023-09-05,Санкт-Петербург,youtube,1738.43,6
2023-09-03,Санкт-Петербург,instagram,558.7,50
2023-09-02,Москва,facebook,1572.92,2
2023-09-05,Санкт-Петербург,facebook,2354.12,86
2023-09-04,Москва,instagram,3017.86,88
2023-09-01,Москва,google,2681.87,47
2023-09-05,Москва,youtube,4894.54,2
2023-09-05,Екатеринбург,youtube,3398.8,88
2023-09-01,Москва,youtube,153.92,66
2023-09-05,Москва,facebook,3965.49,32
2023-09-02,Санкт-Петербург,influencers,2201.38,59
2023-09-04,Москва,instagram,377.51,25
2023-09-01,Омск,google,908.9,94
2023-09-04,Москва,facebook,1826.85,63
2023-09-01,Санкт-Петербург,google,3653.74,87
2023-09-03,Москва,tv,1377.81,32
2023-09-01,Самара,facebook,4542.08,16
2023-09-01,Санкт-Петербург,facebook,498.37,28
2023-09-01,Москва,youtube,1712.55,68
2023-09-04,Москва,facebook,3432.12,73
2023-09-01,Москва,influencers,2050.75,44
2023-09-03,Москва,facebook,1747.42,81
2023-09-01,Москва,facebook,3279.01,5
2023-09-02,Москва,instagram,1087.14,95
2023-09-04,Москва,youtube,186.01,54
2023-09-04,Москва,influencers,986.9,67
2023-09-02,Санкт-Петербург,instagram,4594.02,69
2023-09-02,Москва,facebook,3880.9,89
2023-09-05,Санкт-Петербург,instagram,959.66,74
2023-09-01,Москва,youtube,2045.9,28
2023-09-04,Москва,tv,946.99,75
2023-09-05,Нижний Новгород,influencers,3106.35,65
2023-09-01,Москва,facebook,2910.76,22
2023-09-05,Санкт-Петербург,influencers,867.18,4
2023-09-03,Москва,google,991.61,26
2023-09-02,Москва,tv,3331.14,42
2023-09-02,Уфа,influencers,4896.18,24
2023-09-05,Ростов-на-Дону,google,1186.95,24
2023-09-03,Челябинск,facebook,2580.95,70
2023-09-04,Нижний Новгород,influencers,4535.89,10
2023-09-02,Санкт-Петербург,influencers,427.8,17
2023-09-01,Санкт-Петербург,facebook,3338.53,46
2023-09-05,Москва,facebook,4779.51,75
2023-09-03,Нижний Новгород,google,1845.15,73
2023-09-05,Санкт-Петербург,tv,3305.46,61
2023-09-04,Санкт-Петербург,facebook,934.08,11
2023-09-01,Санкт-Петербург,facebook,4571.48,39
2023-09-01,Москва,facebook,1259.86,94
2023-09-01,Санкт-Петербург,google,4494.66,37
2023-09-04,Москва,instagram,480.61,79
2023-09-04,Санкт-Петербург,facebook,4671.06,47
2023-09-01,Новосибирск,instagram,3369.72,98
2023-09-02,Санкт-Петербург,youtube,658.18,77
2023-09-01,Москва,influencers,1959.74,81
2023-09-01,Санкт-Петербург,tv,3493.67,35
2023-09-01,Москва,tv,859.23,73
2023-09-01,Санкт-Петербург,google,848.06,9
2023-09-05,Москва,facebook,2196.89,26
2023-09-01,Москва,youtube,2882.78,68
2023-09-02,Москва,tv,2957.79,39
2023-09-01,Санкт-Петербург,google,4994.39,79
2023-09-05,Москва,tv,4868.58,2
2023-09-01,Самара,facebook,2726.67,97
2023-09-01,Ростов-на-Дону,facebook,2141.7,65
2023-09-04,Москва,influencers,1140.85,24
2023-09-04,Санкт-Петербург,tv,314.49,18
2023-09-04,Москва,tv,1041.75,85
2023-09-05,Москва,influencers,4439.19,28
2023-09-01,Москва,tv,3476.19,71
2023-09-04,Москва,influencers,515.12,86
2023-09-02,Санкт-Петербург,facebook,2329.79,87
2023-09-03,Москва,facebook,1774.34,12
2023-09-03,Москва,influencers,1230.18,75
2023-09-03,Екатеринбург,influencers,4797.23,6
2023-09-03,Новосибирск,google,1902.33,11
2023-09-01,Санкт-Петербург,facebook,1677.19,35
2023-09-04,Омск,google,2050.39,57
2023-09-04,Москва,influencers,2965.71,59
2023-09-01,Ростов-на-Дону,tv,262.8,61
2023-09-01,Санкт-Петербург,tv,4959.09,7
2023-09-05,Новосибирск,facebook,3410.1,62
2023-09-04,Ростов-на-Дону,facebook,845.03,41
2023-09-04,Ростов-на-Дону,tv,4186.59,59
2023-09-04,Екатеринбург,instagram,2437.83,80
2023-09-03,Санкт-Петербург,google,4672.69,24
2023-09-04,Челябинск,instagram,2220.42,59
2023-09-04,Москва,tv,1401.51,79
2023-09-04,Москва,instagram,923.74,63
2023-09-02,Омск,google,1569.6,100
2023-09-04,Казань,instagram,4399.64,27
2023-09-05,Санкт-Петербург,instagram,3970.02,66
2023-09-01,Москва,influencers,3725.82,96
2023-09-03,Санкт-Петербург,instagram,3558.93,46
2023-09-03,Москва,google,1692.1,53
2023-09-02,Москва,google,346.45,18
2023-09-03,Москва,google,3471.95,4
2023-09-05,Москва,google,182.35,58
2023-09-03,Санкт-Петербург,influencers,773.14,67
2023-09-02,Москва,instagram,415.96,32
2023-09-01,Москва,google,3259.36,24
2023-09-04,Санкт-Петербург,facebook,3048.51,11
2023-09-04,Уфа,youtube,2747.26,95
2023-09-03,Ростов-на-Дону,facebook,531.15,76
2023-09-04,Санкт-Петербург,instagram,1103.37,28
2023-09-03,Санкт-Петербург,google,4982.21,89
2023-09-03,Москва,facebook,348.01,26
2023-09-04,Москва,youtube,3909.9,56
